filename,title,description,feature,topic,role,level
help/aem-ips-api/operations/c-operations-intro/c-methods/r-batch-get-asset-publish-contexts.md,batchGetAssetPublishContexts,Returns the publish contexts for assets marked for publication.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-batch-set-asset-metadata.md,batchSetAssetMetadata,Sets asset metadata using batch mode.,"Dynamic Media Classic,Metadata,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-batch-set-font-fields.md,batchSetFontFields,Sets font metadata fields.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-batch-set-icc-profile-fields.md,batchSetIccProfileFields,Sets ICC profile metadata fields.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-batch-set-image-fields.md,batchSetImageFields,Sets image-specific fields for one or more image assets.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-batch-set-thumb-asset.md,batchSetThumbAsset,Sets the thumbnail image for one or more assets.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-cdn-cache-invalidation.md,cdnCacheInvalidation,Forwards the supplied list of URLs to the Dynamic Media CDN (Content Distribution Network) provider to invalidate their existing cache of HTTP responses.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-check-asset-names.md,checkAssetNames,Checks for IPS ID conflicts by comparing asset names against all names a company's Image Serving/Image Rendering catalog namespace.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-check-login.md,checkLogin,"Checks if a user with a specific company (identified by handle), email address, and password can log in.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-copy-image.md,copyImage,Creates a copy of an existing image asset. The specified Image Server protocol commands are applied to generate the new copy,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-asset-set.md,createAssetSet,Creates a generic asset set with a raw set definition string to be published to an Image Server.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-derived-asset.md,createDerivedAsset,Creates a new asset derived from an existing primary source image asset.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-folder.md,createFolder,Creates a folder.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-image-set.md,createImageSet,Creates an image set.,"Dynamic Media Classic,Image Sets",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-metadata-field.md,createMetadataField,"Lets administrators create new metadata fields to coordinate with content management systems or for template operations. Examples of created metadata fields include keywords, information about the author of the image, or copyright holder information.","Dynamic Media Classic,Metadata",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-project.md,createProject,Creates a new project.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-property-set.md,createPropertySet,"Property sets are application-specific sets of name-value pairs that can be attached to various IPS objects, depending on the property set type. If the property set type does not allow multiple sets to be attached to an object (PropertySetType/allowMultipleisfalse) and the object already has an associated set of the same type, the new set will replace the existing one.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-property-set-type.md,createPropertySetType,A property set type specifies various settings used to help manage property sets.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-template.md,createTemplate,Creates a layered image that can have multiple text and image layers.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-viewer-preset.md,createViewerPreset,Creates a preset view that determines what a user can see. The viewer can be of any type available in IPS. The preset view is applied when the assets are published.,"Dynamic Media Classic,Viewer Presets",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-create-vignette-publish-format.md,createVignettePublishFormat,Creates a new publish format for a vignette.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-asset.md,deleteAsset,Deletes an asset.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-assets.md,deleteAssets,Deletes multiple assets.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-asset-metadata.md,deleteAssetMetadata,Deletes metadata values for an asset. Works with an array of metadata delete to set values in a batch.,"Dynamic Media Classic,Metadata,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-folder.md,deleteFolder,Deletes a folder.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-group.md,deleteGroup,Deletes a group.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-image-format.md,deleteImageFormat,Deletes an image format. Get the image format handle from saveImageFormat.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-image-map.md,deleteImageMap,Deletes an image map.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-job.md,deleteJob,Deletes a current or scheduled job.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-metadata-field.md,deleteMetadataField,Deletes a company's metadata field.,"Dynamic Media Classic,Metadata",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-project.md,deleteProject,"Deletes a project from a company. The links between the assets and the project are broken, but the assets are not deleted from IPS.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-property-set.md,deletePropertySet,Deletes a property set and all associated properties.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-property-set-type.md,deletePropertySetType,Deletes a property set type and its associated property set and properties.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-tag-field-values.md,deleteTagFieldValues,Removes tag field values from the dictionary of a tag field.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-vignette-publish-format.md,deleteVignettePublishFormat,Deletes a vignette publish format.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-delete-zoom-target.md,deleteZoomTarget,Deletes a zoom target.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-empty-assets-from-trash.md,emptyAssetsFromTrash,Empties assets from the IPS trash.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-execute-job.md,executeJob,Runs a specific job.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-force-republish-assets.md,forceRepublishAssets,Resets the publish status for one or more assets to force the asset to be republished in the next publish job.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-generate-password.md,generatePassword,Generates a new password.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-active-jobs.md,getActiveJobs,Gets all currently active jobs.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-active-publish-contexts.md,getActivePublishContext,Gets a list of active publish contexts for the specified company. A publish context is considered active if there is at least one active server defined for the context.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-all-companies.md,getAllCompanies,Returns an array of all companies.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-all-users.md,getAllUsers,Gets all users in an array.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-asset-counts.md,getAssetCounts,Gets the assets and the number of assets associated with a specific company.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-asset-job-logs.md,getAssetJobLogs,Gets the job logs for an asset. Items returned in the array contain detailed information about each entry in the job log for that asset. The logMessage response field is localized based on the authHeader field.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-asset-metadata-fields.md,getAssetMetadataFields,"Returns all metadata fields, grouped by asset type.","Dynamic Media Classic,Metadata,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-asset-publish-history.md,getAssetPublishHistory,Returns the publish history for an asset.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-assets.md,getAssets,Returns assets from IPS.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-assets-by-name.md,getAssetsByName,Returns assets based on an array of asset names.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-associated-assets.md,getAssociatedAssets,Gets assets associated with a specified asset and details about their relationship.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-auto-crop-rect.md,getAutoCropRect,Returns a cropped region for an image based on its background color or transparency.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-company-info.md,getCompanyInfo,"Returns information about the specified company including the company handle, the company name, the root path, and the expiration date. You must specify either companyHandle or companyName whose information you want to retrieve.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-company-members.md,getCompanyMembers,Returns the users of a company specified by a company handle.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-company-membership.md,getCompanyMembership,Gets a user’s memberships in a company array.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-company-settings.md,getCompanySettings,Returns IPS settings for a specific company.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-disk-usage.md,getDiskUsage,"Returns information about a company's structure (number of files, etc.).",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-distinct-metadata-values.md,getDistinctMetadataValues,Returns all values for a metadata field.,"Dynamic Media Classic,Metadata",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-folders.md,getFolders,"Returns all folders and subfolders, starting at the folder path. The getFolders response returns a maximum of 100,000 folders.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-folder-tree.md,getFolderTree,"Returns folders and subfolders in a hierarchical tree structure. The getFolderTree response is limited to a maximum of 100,000 folders",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-generation-info.md,getGenerationInfo,Returns 2 different types of information based on the parameters passed in. originatorHandle returns information about assets generated from the specified asset. generateHandle returns information about steps used to generate the specified asset or file.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-group-members.md,getGroupMembers,Gets the users that belong to a specific company and group.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-group-membership.md,getGroupMembership,Returns the members of a group.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-groups.md,getGroups,Returns company groups.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-image-formats.md,getImageFormats,"Returns image formats, such as PDF, EPS, SWF, and others.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-image-rendering-publish-settings.md,getImageRenderingPublishSettings,For internal use only. See the Image Rendering Material Catalog Reference–Catalog Attributes section.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-image-serving-publish-settings.md,getImageServingPublishSettings,For internal use only. Users should refer to the Image Serving Image Catalog Reference – Attribute Reference section.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-image-set-members.md,getImageSetMembers,Gets an array of members that are in an image set.,"Dynamic Media Classic,Image Sets",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-job-logs.md,getJobLogs,"Gets specified job logs for the selected company. You can sort by characters, direction, start and end dates, and number of rows.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-job-log-details.md,getJobLogDetails,Gets the details of a company job log.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-metadata-fields.md,getMetadataFields,Gets the user-defined metadata fields associated with an asset.,"Dynamic Media Classic,Metadata",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-original-file-paths.md,getOriginalFilePaths,Gets the original file paths of a company’s assets.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-photoshop-path.md,getPhotoshopPath,Returns coordinates for the quadrilateral enclosing the named Photoshop path.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-photoshop-path-names.md,getPhotoshopPathNames,Returns an array of Photoshop path names for the given image.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-projects.md,getProjects,Gets projects for a group of related assets.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-property.md,getProperty,Gets string values of system properties related to Image Portal.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-property-sets.md,getPropertySets,Gets property sets associated with a type handle.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-property-set-type.md,getPropertySetType,Gets a property set type using a handle to a company and the name of the property set type. It gets a type structure with the handle to the type as well as the property type.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-property-set-types.md,getPropertySetTypes,"Gets the property set types associated with the specified company, or global property set types if no company is specified.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-publish-contexts.md,getPublishContexts,getPublishContexts,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-scheduled-jobs.md,getScheduledJobs,Gets jobs scheduled to run.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-search-strings.md,getSearchStrings,"Gets the search strings, keywords, and other information about an asset. The response contains additional information about the asset.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-system-properties.md,getSystemProperties,Retrieves all system properties in a single request.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-tag-field-values.md,getTagFieldValues,Gets all tag dictionary values defined for one or more tag fields.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-unique-metadata-values.md,getUniqueMetadataValues,Gets unique metadata field values.,"Dynamic Media Classic,Metadata",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-user-chars.md,getUserChars,Gets a list of the characters used in a particular field.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-user-info.md,getUserInfo,"Gets information about a user. Use the email address and the password of a system user as credentials for authorizing the request. Otherwise, the operation gets information about the default user.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-users.md,getUsers,"Gets an array of users as specified by company, group, and user role handles. This operation lets you sort returned users and filter by character.",Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-viewer-config-settings.md,getViewerConfigSettings,Gets all viewer configuration settings associated with the specified asset.,"Dynamic Media Classic,Viewer Presets",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-vignette-publish-formats.md,getVignettePublishFormats,getVignettePublishFormats,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-xmp-packet.md,getXMPPacket,Retrieves an XMP Metadata packet for the specified asset.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-get-zip-entries.md,getZipEntries,Returns Zip file data.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-move-asset.md,moveAsset,Moves an asset to a specific folder.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-move-assets.md,moveAssets,Moves multiple assets independently of each other. It accomplishes this using the AssetMove type contained in the assetMoveArray. Each AssetMove field contains a destination folder.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-move-folder.md,moveFolder,Move a folder to a new location.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-pause-job.md,pauseJob,Pauses an active job.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-remove-asset-permissions.md,removeAssetPermissions,Removes permissions from selected assets.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-remove-company-membership.md,removeCompanyMembership,Removes a user from one or more companies.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-remove-folder-permissions.md,removeFolderPermissions,Removes folder permissions.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-remove-group-members.md,removeGroupMembers,Removes company users from a specific group.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-remove-group-membership.md,removeGroupMembership,Removes users from an array of groups.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-remove-project-assets.md,removeProjectAssets,Removes assets from a project. Does not destroy the assets.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-rename-asset.md,renameAsset,Renames an asset.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-rename-folder.md,renameFolder,Renames a folder.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-rename-project.md,renameProject,Renames a project.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-replace-image.md,replaceImage,Replaces image data for an image asset.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-restore-assets-from-trash.md,restoreAssetsFromTrash,Restores assets from trash.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-resume-job.md,resumeJob,Restarts a paused job.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-save-group.md,saveGroup,Create or edit a group.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-save-image-format.md,saveImageFormat,Creates an image format.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-save-image-map.md,saveImageMap,Create a new image map or edit an existing map.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-save-metadata-field.md,saveMetadataField,Create or edit a metadata field. Omit the optional field handle to create a new metadata field.,"Dynamic Media Classic,Metadata",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-save-zoom-target.md,saveZoomTarget,Create or edit a zoom target.,Dynamic Media Classic,Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-search-assets.md,searchAssets,Search for assets based on your specified criteria.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-search-assets-by-metadata.md,searchAssetsByMetadata,Searches the metadata index repository for the given search terms. Returns asset data like the searchAssets method.,"Dynamic Media Classic,Metadata,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-set-asset-context-state.md,setAssetsContextState,Set or update the publish state for one or more assets. You can set separate publish states for each publish context in a company.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-set-asset-metadata.md,setAssetMetadata,Sets metadata values for an asset. Works with an array of metadata updates to set values in a batch.,"Dynamic Media Classic,Metadata,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
help/aem-ips-api/operations/c-operations-intro/c-methods/r-set-asset-permissions.md,setAssetPermissions,Sets the permissions of a single asset by using a permission asset.,"Dynamic Media Classic,Asset Management",Dynamic Media Image Production System API,"Developer,Administrator",
